Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,4
Fine Gain:,1.56
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:,0.0,1.0
Calibration Channels:,373,630
Calibration Energies:,511.0,1274.0
Elapsed Real Time:,151.21
Elapsed Live Time:,150.0
Start Time:,March 06, 2026, 01:44:43
End Time:,March 06, 2026, 01:47:15
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
738,738.0,4
739,739.0,3
740,740.0,2
741,741.0,2
742,742.0,4
743,743.0,4
744,744.0,4
745,745.0,3
746,746.0,2
747,747.0,3
748,748.0,3
749,749.0,9
750,750.0,3
751,751.0,5
752,752.0,2
753,753.0,5
754,754.0,1
755,755.0,4
756,756.0,4
757,757.0,0
758,758.0,6
759,759.0,7
760,760.0,2
761,761.0,3
762,762.0,4
763,763.0,3
764,764.0,5
765,765.0,4
766,766.0,5
767,767.0,8
768,768.0,8
769,769.0,5
770,770.0,0
771,771.0,2
772,772.0,2
773,773.0,3
774,774.0,4
775,775.0,6
776,776.0,3
777,777.0,7
778,778.0,9
779,779.0,3
780,780.0,7
781,781.0,6
782,782.0,3
783,783.0,6
784,784.0,2
785,785.0,5
786,786.0,5
787,787.0,4
788,788.0,4
789,789.0,10
790,790.0,5
791,791.0,3
792,792.0,3
793,793.0,5
794,794.0,3
795,795.0,4
796,796.0,1
797,797.0,9
798,798.0,6
799,799.0,6
800,800.0,5
801,801.0,4
802,802.0,3
803,803.0,2
804,804.0,6
805,805.0,8
806,806.0,2
807,807.0,2
808,808.0,2
809,809.0,3
810,810.0,2
811,811.0,6
812,812.0,4
813,813.0,1
814,814.0,2
815,815.0,5
816,816.0,2
817,817.0,5
818,818.0,5
819,819.0,4
820,820.0,4
821,821.0,2
822,822.0,4
823,823.0,3
824,824.0,5
825,825.0,6
826,826.0,4
827,827.0,2
828,828.0,3
829,829.0,4
830,830.0,1
831,831.0,7
832,832.0,1
833,833.0,6
834,834.0,7
835,835.0,3
836,836.0,2
837,837.0,6
838,838.0,3
839,839.0,3
840,840.0,4
841,841.0,3
842,842.0,3
843,843.0,1
844,844.0,0
845,845.0,3
846,846.0,4
847,847.0,0
848,848.0,4
849,849.0,5
850,850.0,5
851,851.0,3
852,852.0,3
853,853.0,1
854,854.0,1
855,855.0,6
856,856.0,5
857,857.0,3
858,858.0,6
859,859.0,4
860,860.0,2
861,861.0,4
862,862.0,3
863,863.0,2
864,864.0,3
865,865.0,6
866,866.0,3
867,867.0,3
868,868.0,4
869,869.0,4
870,870.0,1
871,871.0,2
872,872.0,4
873,873.0,6
874,874.0,5
875,875.0,5
876,876.0,4
877,877.0,4
878,878.0,3
879,879.0,3
880,880.0,3
881,881.0,4
882,882.0,8
883,883.0,2
884,884.0,4
885,885.0,2
886,886.0,2
887,887.0,2
888,888.0,5
889,889.0,3
890,890.0,5
891,891.0,2
892,892.0,6
893,893.0,4
894,894.0,4
895,895.0,1
896,896.0,5
897,897.0,5
898,898.0,4
899,899.0,3
900,900.0,7
901,901.0,3
902,902.0,5
903,903.0,4
904,904.0,4
905,905.0,3
906,906.0,1
907,907.0,6
908,908.0,1
909,909.0,3
910,910.0,3
911,911.0,3
912,912.0,6
913,913.0,6
914,914.0,3
915,915.0,6
916,916.0,3
917,917.0,5
918,918.0,3
919,919.0,5
920,920.0,1
921,921.0,1
922,922.0,3
923,923.0,3
924,924.0,4
925,925.0,2
926,926.0,1
927,927.0,4
928,928.0,3
929,929.0,4
930,930.0,3
931,931.0,3
932,932.0,0
933,933.0,8
934,934.0,2
935,935.0,1
936,936.0,4
937,937.0,7
938,938.0,6
939,939.0,3
940,940.0,5
941,941.0,4
942,942.0,3
943,943.0,1
944,944.0,3
945,945.0,2
946,946.0,2
947,947.0,2
948,948.0,5
949,949.0,3
950,950.0,6
951,951.0,3
